run_id,red_profile,blue_profile,case,red_mode,prompt_variant,primary_fault,t_fault,seed,temperature,t_a,t_b,horizon_s,stopped_reason,truth_label,diagnosed_label,diag_correct,recovery_success,joint_outcome,load_shed_total_pu,failed,failure_reason,t_fail,omega_deviation_max,v_min,delta_drift_max,delta_spread_max,red_tool_calls,diag_tool_calls,mit_tool_calls,red_prompt_tokens,red_completion_tokens,diag_prompt_tokens,diag_completion_tokens,mit_prompt_tokens,mit_completion_tokens,prompt_tokens,completion_tokens,wall_time_s,error
20260420T002251Z__deepseek-chat__deepseek-chat__ieee39__s0,deepseek-chat,deepseek-chat,ieee39,llm,baseline,primary_ieee39_bf_b16_80ms,0.0,0,0.0,2.0,5.0,30.0,completed,None,,False,True,lucky-recovery,0.0,True,voltage,0.0011,1.7098687155048253e-07,1.0018567910099434,0.00015837038240817947,1.0460013753213224,7,6,9,13174,386,72349,546,116951,1167,202474,2099,72.41165720000572,
20260420T002407Z__deepseek-chat__deepseek-chat__ieee39__s1,deepseek-chat,deepseek-chat,ieee39,llm,baseline,primary_ieee39_bf_b16_80ms,0.0,1,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098657978387166e-07,1.0018567910109644,0.00015837304066712576,1.0460013753170982,7,6,10,13464,384,72448,830,130771,1398,216683,2612,85.2998386000254,
20260420T002534Z__deepseek-chat__deepseek-chat__ieee39__s2,deepseek-chat,deepseek-chat,ieee39,llm,baseline,primary_ieee39_bf_b16_80ms,0.0,2,0.0,2.0,5.0,30.0,tds_nonconverge,A1,,False,False,red-win,0.0,True,nonconverge,3.0333,0.0,1.0,0.0,0.0,7,0,0,14154,689,0,0,0,0,14154,689,22.681272500005434,nonconverge at t=3.033 during red_phase
20260420T002557Z__deepseek-chat__deepseek-chat__ieee39__s3,deepseek-chat,deepseek-chat,ieee39,llm,baseline,primary_ieee39_bf_b16_80ms,0.0,3,0.0,2.0,5.0,30.0,tds_nonconverge,A1,A2,False,False,red-win,0.0,True,nonconverge,10.0333,0.0004749986974170728,1.0011619218672625,0.46049179085457426,0.9169197295142875,7,6,11,13547,660,84222,1153,133834,1259,231603,3072,93.29104469998856,nonconverge at t=10.033 during mit_phase
20260420T002732Z__deepseek-chat__deepseek-chat__ieee39__s4,deepseek-chat,deepseek-chat,ieee39,llm,baseline,primary_ieee39_bf_b16_80ms,0.0,4,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,6,9,13464,386,72526,812,132055,1075,218045,2273,76.25514279998606,
20260420T002850Z__deepseek-chat__deepseek-chat__ieee39__s0,deepseek-chat,deepseek-chat,ieee39,llm,baseline,primary_ieee39_bf_b22_80ms,0.0,0,0.0,2.0,5.0,30.0,completed,None,,False,True,lucky-recovery,0.0,True,voltage,0.0011,1.7098687155048253e-07,1.0018567910099434,0.00015837038240817947,1.0460013753213224,7,6,9,13464,386,72337,569,117164,1228,202965,2183,71.40342039999086,
20260420T003004Z__deepseek-chat__deepseek-chat__ieee39__s1,deepseek-chat,deepseek-chat,ieee39,llm,baseline,primary_ieee39_bf_b22_80ms,0.0,1,0.0,2.0,5.0,30.0,phase2_budget_exhausted,None,,False,True,lucky-recovery,0.0,True,voltage,0.0011,1.7098687155048253e-07,1.0018567910099434,0.00015837038240817947,1.0460013753213224,7,6,11,12626,357,72338,553,122645,1111,207609,2021,69.17747429999872,
20260420T003116Z__deepseek-chat__deepseek-chat__ieee39__s2,deepseek-chat,deepseek-chat,ieee39,llm,baseline,primary_ieee39_bf_b22_80ms,0.0,2,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687155048253e-07,1.0018567910099434,0.00015837038240817947,1.0460013753213224,7,6,9,13465,385,72449,770,116793,1361,202707,2516,84.18285039998591,
20260420T003242Z__deepseek-chat__deepseek-chat__ieee39__s3,deepseek-chat,deepseek-chat,ieee39,llm,baseline,primary_ieee39_bf_b22_80ms,0.0,3,0.0,2.0,5.0,30.0,completed,None,,False,True,lucky-recovery,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,6,9,13464,386,72592,564,132182,1173,218238,2123,74.63840920000803,
20260420T003358Z__deepseek-chat__deepseek-chat__ieee39__s4,deepseek-chat,deepseek-chat,ieee39,llm,baseline,primary_ieee39_bf_b22_80ms,0.0,4,0.0,2.0,5.0,30.0,tds_nonconverge,A1,A2,False,False,red-win,2.5676,True,nonconverge,10.0333,0.0004749986974170728,1.0011619218672625,0.46049179085457426,0.9169197295142875,7,6,11,13446,604,72574,924,118764,1213,204784,2741,83.87457309999445,nonconverge at t=10.033 during mit_phase
