run_id,red_profile,blue_profile,case,red_mode,prompt_variant,primary_fault,t_fault,seed,temperature,t_a,t_b,horizon_s,stopped_reason,truth_label,diagnosed_label,diag_correct,recovery_success,joint_outcome,load_shed_total_pu,failed,failure_reason,t_fail,omega_deviation_max,v_min,delta_drift_max,delta_spread_max,red_tool_calls,diag_tool_calls,mit_tool_calls,red_prompt_tokens,red_completion_tokens,diag_prompt_tokens,diag_completion_tokens,mit_prompt_tokens,mit_completion_tokens,prompt_tokens,completion_tokens,wall_time_s,error
20260420T123731Z__deepseek-chat__scripted-oracle__ieee39__s0,deepseek-chat,scripted-oracle,ieee39,llm,baseline,primary_ieee39_bf_b16_80ms,0.0,0,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,0,1,13464,384,0,0,0,0,13464,384,23.459890500002075,
20260420T123758Z__deepseek-chat__scripted-oracle__ieee39__s1,deepseek-chat,scripted-oracle,ieee39,llm,baseline,primary_ieee39_bf_b16_80ms,0.0,1,0.0,2.0,5.0,30.0,tds_nonconverge,A1,A1,True,False,red-win,0.0,True,nonconverge,5.033333333333326,0.00029345519589663027,1.0011346640803191,0.0,1.1424434260508496,7,0,2,14102,635,0,0,0,0,14102,635,35.89798610001162,nonconverge at t=5.033 during mit_phase
20260420T123835Z__deepseek-chat__scripted-oracle__ieee39__s2,deepseek-chat,scripted-oracle,ieee39,llm,baseline,primary_ieee39_bf_b16_80ms,0.0,2,0.0,2.0,5.0,30.0,tds_nonconverge,A1,A1,True,False,red-win,0.0,True,nonconverge,5.033333333333328,0.0006562280136170884,1.0032575123020515,0.0,0.9068966823134103,7,0,2,13622,557,0,0,0,0,13622,557,35.6566399000003,nonconverge at t=5.033 during mit_phase
20260420T123913Z__deepseek-chat__scripted-oracle__ieee39__s3,deepseek-chat,scripted-oracle,ieee39,llm,baseline,primary_ieee39_bf_b16_80ms,0.0,3,0.0,2.0,5.0,30.0,tds_nonconverge,A1,,False,False,red-win,0.0,True,nonconverge,3.0333,0.0,1.0,0.0,0.0,7,0,0,14170,653,0,0,0,0,14170,653,39.405920899997,nonconverge at t=3.033 during red_phase
20260420T123954Z__deepseek-chat__scripted-oracle__ieee39__s4,deepseek-chat,scripted-oracle,ieee39,llm,baseline,primary_ieee39_bf_b16_80ms,0.0,4,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,0,1,13464,384,0,0,0,0,13464,384,24.849210900007165,
20260420T124023Z__deepseek-chat__scripted-oracle__ieee39__s0,deepseek-chat,scripted-oracle,ieee39,llm,baseline,primary_ieee39_bf_b22_80ms,0.0,0,0.0,2.0,5.0,30.0,completed,None,None,True,True,blue-win-clean,0.0,True,voltage,0.0011,1.7098687132843793e-07,1.0018567910099883,0.00015837038292743078,1.046001375321772,7,0,1,13464,384,0,0,0,0,13464,384,22.907015499993577,
20260420T124050Z__deepseek-chat__scripted-oracle__ieee39__s1,deepseek-chat,scripted-oracle,ieee39,llm,baseline,primary_ieee39_bf_b22_80ms,0.0,1,0.0,2.0,5.0,30.0,tds_nonconverge,A1,A1,True,False,red-win,0.0,True,nonconverge,5.033333333333328,0.0002934551678381858,1.0011346645990107,0.0,1.1424434240475327,7,0,2,14103,638,0,0,0,0,14103,638,35.72082479999517,nonconverge at t=5.033 during mit_phase
20260420T124128Z__deepseek-chat__scripted-oracle__ieee39__s2,deepseek-chat,scripted-oracle,ieee39,llm,baseline,primary_ieee39_bf_b22_80ms,0.0,2,0.0,2.0,5.0,30.0,completed,A1,A1,True,True,blue-win-clean,0.0,True,voltage,0.0011,8.923205092603581e-07,1.0018467414160779,0.0006792051145594336,1.0459292826341444,7,0,2,14064,638,0,0,0,0,14064,638,33.47183949999453,
20260420T124207Z__deepseek-chat__scripted-oracle__ieee39__s3,deepseek-chat,scripted-oracle,ieee39,llm,baseline,primary_ieee39_bf_b22_80ms,0.0,3,0.0,2.0,5.0,30.0,tds_nonconverge,A1,A1,True,False,red-win,0.0,True,nonconverge,5.033333333333328,0.0002934551678381858,1.0011346645990107,0.0,1.1424434240475327,7,0,2,14175,708,0,0,0,0,14175,708,38.06122159998631,nonconverge at t=5.033 during mit_phase
20260420T124247Z__deepseek-chat__scripted-oracle__ieee39__s4,deepseek-chat,scripted-oracle,ieee39,llm,baseline,primary_ieee39_bf_b22_80ms,0.0,4,0.0,2.0,5.0,30.0,tds_nonconverge,A1,A1,True,False,red-win,0.0,True,nonconverge,5.033333333333326,0.00029345519589663027,1.0011346640803191,0.0,1.1424434260508496,7,0,2,14097,630,0,0,0,0,14097,630,34.14247820001037,nonconverge at t=5.033 during mit_phase
